"company_name","company_name_clean","year","country","country_code","country_code_lower","flag_url"
"2Y CO LTD","2Y CO LTD",2025,"SOUTH KOREA","KR","kr","https://flagcdn.com/w40/kr.png"
"3H MEDI SOLUTION INC","3H MEDI SOLUTION INC",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"3M HEALTHCARE JAPAN GK","3M HEALTHCARE JAPAN GK",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"3XPER INNOVENTURE LTD","3XPER INNOVENTURE LTD",2024,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"3XPER INNOVENTURE LTD","3XPER INNOVENTURE LTD",2026,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"4DIN LTD","4DIN LTD",2025,"SOUTH KOREA","KR","kr","https://flagcdn.com/w40/kr.png"
"A&C PHARMASPECIALITIES LLP","A&C PHARMASPECIALITIES LLP",2024,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"AARTI PHARMALABS LTD","AARTI PHARMALABS LTD",2024,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"AARTI PHARMALABS LTD","AARTI PHARMALABS LTD",2025,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"AARTI PHARMALABS LTD","AARTI PHARMALABS LTD",2026,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"AASTRID LIFE SCIENCES PVT LTD","AASTRID LIFE SCIENCES PVT LTD",2024,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"AASTRID LIFE SCIENCES PVT LTD","AASTRID LIFE SCIENCES PVT LTD",2025,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"ABLE MEDICAL","ABLE MEDICAL",2025,"GERMANY","DE","de","https://flagcdn.com/w40/de.png"
"ADAARSH PHARMACON","ADAARSH PHARMACON",2024,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"ADHEXPHARMA","ADHEXPHARMA",2025,"SPAIN","ES","es","https://flagcdn.com/w40/es.png"
"AETHER INDUSTRIES LTD","AETHER INDUSTRIES LTD",2024,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"AETHER INDUSTRIES LTD","AETHER INDUSTRIES LTD",2025,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"AGC INC","AGC INC",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"AGC INC","AGC INC",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"AGC INC","AGC INC",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"AGILENT TECHNOLOGIES INC","AGILENT TECHNOLOGIES INC",2024,"USA","US","us","https://flagcdn.com/w40/us.png"
"AGNO PHARMA","AGNO PHARMA",2025,"USA","US","us","https://flagcdn.com/w40/us.png"
"AGNO PHARMA","AGNO PHARMA",2026,"USA","US","us","https://flagcdn.com/w40/us.png"
"AI CORP","AI CORP",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"AIFCHEM AN XTALPI CO","AIFCHEM AN XTALPI CO",2026,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"AIWELL INC","AIWELL INC",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"AJINOMOTO CO INC","AJINOMOTO CO INC",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"AJINOMOTO CO INC","AJINOMOTO CO INC",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"AJINOMOTO CO INC","AJINOMOTO CO INC",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"ALGO ARTIS CORP","ALGO ARTIS CORP",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"ALIVUS LIFESCIENCES LTD","ALIVUS LIFESCIENCES LTD",2026,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"ALKALI METALS LTD","ALKALI METALS LTD",2024,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"ALKALI METALS LTD","ALKALI METALS LTD",2025,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"ALKEM ACTIVA","ALKEM ACTIVA",2024,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"ALKEM ACTIVA","ALKEM ACTIVA",2025,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"ALKEM ACTIVA","ALKEM ACTIVA",2026,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"ALMAC","ALMAC",2025,"UNITED KINGDOM","GB","gb","https://flagcdn.com/w40/gb.png"
"ALMAC","ALMAC",2026,"UNITED KINGDOM","GB","gb","https://flagcdn.com/w40/gb.png"
"ALMAC GROUP","ALMAC GROUP",2024,"UNITED KINGDOM","GB","gb","https://flagcdn.com/w40/gb.png"
"AMADIS CHEMICAL CO LTD","AMADIS CHEMICAL CO LTD",2024,"TAIWAN","TW","tw","https://flagcdn.com/w40/tw.png"
"AMAR IMPEX","AMAR IMPEX",2024,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"AMAR IMPEX","AMAR IMPEX",2025,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"AMAR IMPEX","AMAR IMPEX",2026,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"AMATEK CHEMICAL CO LTD","AMATEK CHEMICAL CO LTD",2025,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"AMATEK CHEMICAL CO LTD","AMATEK CHEMICAL CO LTD",2026,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"AMI LIFESCIENCES PRIVATE LTD","AMI LIFESCIENCES PRIVATE LTD",2024,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"AMI LIFESCIENCES PVT LTD","AMI LIFESCIENCES PVT LTD",2026,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"AMI ORGANICS LTD","AMI ORGANICS LTD",2024,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"AMI ORGANICS LTD","AMI ORGANICS LTD",2025,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"AMOGH CHEMICALS","AMOGH CHEMICALS",2025,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"ANHUI BIOCHEM PHARMACEUTICAL CO LTD","ANHUI BIOCHEM PHARMACEUTICAL CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"ANSHUL SPECIALTY MOLECULES PVT LTD","ANSHUL SPECIALTY MOLECULES PVT LTD",2026,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"ANTAA INC","ANTAA INC",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"ANTAA INC","ANTAA INC",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"ANUH PHARMA LTD","ANUH PHARMA LTD",2024,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"ANUH PHARMA LTD","ANUH PHARMA LTD",2026,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"ANUPAM RASAYAN INDIA LIMTED","ANUPAM RASAYAN INDIA LIMTED",2024,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"ANXO PHARMACEUTICAL CO LTD","ANXO PHARMACEUTICAL CO LTD",2025,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"APELOA PHARMACEUTICAL CO LTD","APELOA PHARMACEUTICAL CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"APELOA PHARMACEUTICAL CO LTD","APELOA PHARMACEUTICAL CO LTD",2025,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"APELOA PHARMACEUTICAL CO LTD","APELOA PHARMACEUTICAL CO LTD",2026,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"API CO LTD","API CO LTD",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"API CO LTD","API CO LTD",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"AR BROWN CO LTD","AR BROWN CO LTD",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"AR BROWN CO LTD","AR BROWN CO LTD",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"ARCALIS CORP","ARCALIS CORP",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"ARYSTA HEALTH AND NUTRITION SCIENCE CORP","ARYSTA HEALTH AND NUTRITION SCIENCE CORP",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"ARYSTA HELTH AND NUTRITION SCIENCES CO LTD","ARYSTA HELTH AND NUTRITION SCIENCES CO LTD",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"ASAHI CHEMICAL CO LTD","ASAHI CHEMICAL CO LTD",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"ASAHI CHEMICAL CO LTD","ASAHI CHEMICAL CO LTD",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"ASAHI CHEMICAL CO LTD","ASAHI CHEMICAL CO LTD",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"ASAHI GLASSPLANT INC","ASAHI GLASSPLANT INC",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"ASAHI GLASSPLANT INC","ASAHI GLASSPLANT INC",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"ASAHI GLASSPLANT INC","ASAHI GLASSPLANT INC",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"ASAHI KASEI CORP","ASAHI KASEI CORP",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"ASAHI KASEI CORP","ASAHI KASEI CORP",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"ASCENSUS SPECIALTIES","ASCENSUS SPECIALTIES",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"ASCENSUS SPECIALTIES","ASCENSUS SPECIALTIES",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"ASCENSUS SPECIALTIES","ASCENSUS SPECIALTIES",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"ASYMCHEM LABORATORIES (TIANJIN) CO LTD","ASYMCHEM LABORATORIES (TIANJIN) CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"ASYMCHEM LABORATORIES (TIANJIN) CO LTD","ASYMCHEM LABORATORIES (TIANJIN) CO LTD",2026,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"ATOPIYO LLC","ATOPIYO LLC",2025,"USA","US","us","https://flagcdn.com/w40/us.png"
"ATTO CO LTD","ATTO CO LTD",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"ATTO CO LTD","ATTO CO LTD",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"ATTO CO LTD","ATTO CO LTD",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"AUPA BIOPHARM CO LTD","AUPA BIOPHARM CO LTD",2025,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"AURIGENE PHARMACEUTICAL SERVICES LTD","AURIGENE PHARMACEUTICAL SERVICES LTD",2024,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"AURISCO PHARMACEUTICAL CO LTD","AURISCO PHARMACEUTICAL CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"AURISCO PHARMACEUTICAL CO LTD","AURISCO PHARMACEUTICAL CO LTD",2026,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"AURO LABORATORIES LTD","AURO LABORATORIES LTD",2024,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"AURO LABORATORIES LTD","AURO LABORATORIES LTD",2025,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"AUROBINDO PHARMA JAPAN K.K","AUROBINDO PHARMA JAPAN K.K",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"AUROBINDO PHARMA JAPAN K.K","AUROBINDO PHARMA JAPAN K.K",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"AUROBINDO PHARMA JAPAN K.K","AUROBINDO PHARMA JAPAN K.K",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"AUTRAN BIOTECH CO LTD","AUTRAN BIOTECH CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"AUTRAN BIOTECH CO LTD","AUTRAN BIOTECH CO LTD",2025,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"AUTRAN JAPAN CO LTD","AUTRAN JAPAN CO LTD",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"AVALON PHARMA","AVALON PHARMA",2025,"IRELAND","IE","ie","https://flagcdn.com/w40/ie.png"
"AVANTOR JAPAN","AVANTOR JAPAN",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"AVERY CHEMICAL (NANTONG) CO LTD","AVERY CHEMICAL (NANTONG) CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"BAISHIXING SCIENCE AND TECHNOLOGY INDUSTRY CO LTD","BAISHIXING SCIENCE AND TECHNOLOGY INDUSTRY CO LTD",2026,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"BBCHEM CO LTD","BBCHEM CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"BBCHEM CO LTD","BBCHEM CO LTD",2025,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"BBCHEM CO LTD","BBCHEM CO LTD",2026,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"BC BERLIN CATALYSTS GMBH","BC BERLIN CATALYSTS GMBH",2024,"GERMANY","DE","de","https://flagcdn.com/w40/de.png"
"BCN PEPTIDES","BCN PEPTIDES",2025,"SPAIN","ES","es","https://flagcdn.com/w40/es.png"
"BCN PEPTIDES S.A","BCN PEPTIDES S.A",2024,"SPAIN","ES","es","https://flagcdn.com/w40/es.png"
"BEIJING ODYSSEY CHEMICALS CO LTD","BEIJING ODYSSEY CHEMICALS CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"BEIJING ODYSSEY CHEMICALS CO LTD","BEIJING ODYSSEY CHEMICALS CO LTD",2026,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"BEIJING ZHONGSHUO PHARMACEUTICAL TECHNOLOGY DEVELOPMENT CO LTD","BEIJING ZHONGSHUO PHARMACEUTICAL TECHNOLOGY DEVELOPMENT CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"BELLEN CHEMISTRY CO LTD","BELLEN CHEMISTRY CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"BELLEN CHEMISTRY CO LTD","BELLEN CHEMISTRY CO LTD",2025,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"BHARAT RASAYAN LTD","BHARAT RASAYAN LTD",2024,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"BHARAT RASAYAN LTD","BHARAT RASAYAN LTD",2025,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"BIO-RAD LABORATORIES JAPAN","BIO-RAD LABORATORIES JAPAN",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"BIOBRIDGE K.K","BIOBRIDGE K.K",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"BIOBRIDGE K.K","BIOBRIDGE K.K",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"BIOBRIDGE K.K","BIOBRIDGE K.K",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"BIOCON","BIOCON",2026,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"BIOCON LTD","BIOCON LTD",2025,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"BIODURO","BIODURO",2025,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"BIOINTRON BIOLOGICAL","BIOINTRON BIOLOGICAL",2025,"CZECH REPUBLIC","CZ","cz","https://flagcdn.com/w40/cz.png"
"BIOMÉRIEUX JAPAN LTD","BIOMÉRIEUX JAPAN LTD",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"BIOPHARMA PEG SCIENTIFIC INC","BIOPHARMA PEG SCIENTIFIC INC",2024,"USA","US","us","https://flagcdn.com/w40/us.png"
"BIPSEE INC","BIPSEE INC",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"BIZEN CHEMICAL CO LTD","BIZEN CHEMICAL CO LTD",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"BIZEN CHEMICAL CO LTD","BIZEN CHEMICAL CO LTD",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"BLD PHARM","BLD PHARM",2025,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"BLD PHARMATECH LTD","BLD PHARMATECH LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"BLOOMAGE BIOTECHNOLOGY CORP LTD","BLOOMAGE BIOTECHNOLOGY CORP LTD",2026,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"BLOOMING TRADE DATA","BLOOMING TRADE DATA",2025,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"BLUEJET HEALTHCARE","BLUEJET HEALTHCARE",2026,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"BLUETEC INC","BLUETEC INC",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"BRIGHT GATE CO LTD","BRIGHT GATE CO LTD",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"BUZZREACH INC","BUZZREACH INC",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"CAC CORP","CAC CORP",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"CALLISTO INC","CALLISTO INC",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"CAMBREX","CAMBREX",2025,"ITALY","IT","it","https://flagcdn.com/w40/it.png"
"CAMBREX","CAMBREX",2026,"ITALY","IT","it","https://flagcdn.com/w40/it.png"
"CAPOT CHEMICAL CO LTD","CAPOT CHEMICAL CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"CAPOT CHEMICAL CO LTD","CAPOT CHEMICAL CO LTD",2025,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"CAPOT CHEMICAL CO LTD","CAPOT CHEMICAL CO LTD",2026,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"CARBOGEN AMCIS","CARBOGEN AMCIS",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"CARBOGEN AMCIS","CARBOGEN AMCIS",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"CAREPLUSONE CO LTD","CAREPLUSONE CO LTD",2024,"SOUTH KOREA","KR","kr","https://flagcdn.com/w40/kr.png"
"CAREPLUSONE CO LTD","CAREPLUSONE CO LTD",2025,"SOUTH KOREA","KR","kr","https://flagcdn.com/w40/kr.png"
"CAREPLUSONE CO LTD","CAREPLUSONE CO LTD",2026,"SOUTH KOREA","KR","kr","https://flagcdn.com/w40/kr.png"
"CAS","CAS",2025,"USA","US","us","https://flagcdn.com/w40/us.png"
"CATO RESEARCH CHEMICALS INC","CATO RESEARCH CHEMICALS INC",2026,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"CBC CO LTD","CBC CO LTD",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"CBC CO LTD","CBC CO LTD",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"CBC CO LTD","CBC CO LTD",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"CBM CO LTD","CBM CO LTD",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"CC BIOTECHNOLOGY CORP (CCBIO","CC BIOTECHNOLOGY CORP (CCBIO",2026,"TAIWAN","TW","tw","https://flagcdn.com/w40/tw.png"
"CCPIT SUB-COUNCIL OF CHEMICAL INDUSTRY","CCPIT SUB-COUNCIL OF CHEMICAL INDUSTRY",2026,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"CELLUTE CORP","CELLUTE CORP",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"CENTRAL KAGAKU CORP","CENTRAL KAGAKU CORP",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"CENTRAL SCIENCE COMMERCE INC","CENTRAL SCIENCE COMMERCE INC",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"CENTRAL SCIENCE COMMERCE INC","CENTRAL SCIENCE COMMERCE INC",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"CF PHARMATECH INC","CF PHARMATECH INC",2024,"POLAND","PL","pl","https://flagcdn.com/w40/pl.png"
"CHANGZHOU KOYE CHEMICAL CO LTD","CHANGZHOU KOYE CHEMICAL CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"CHANGZHOU SUNLIGHT PHARMACEUTICAL CO LTD","CHANGZHOU SUNLIGHT PHARMACEUTICAL CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"CHANGZHOU UNITED CHEMICAL CO LTD","CHANGZHOU UNITED CHEMICAL CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"CHANGZHOU YINSHENG PHARMACEUTICAL CO LTD","CHANGZHOU YINSHENG PHARMACEUTICAL CO LTD",2026,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"CHARLES RIVER LABORATORIES INC","CHARLES RIVER LABORATORIES INC",2025,"USA","US","us","https://flagcdn.com/w40/us.png"
"CHEMCON","CHEMCON",2025,"GERMANY","DE","de","https://flagcdn.com/w40/de.png"
"CHEMCON","CHEMCON",2026,"GERMANY","DE","de","https://flagcdn.com/w40/de.png"
"CHEMFISH TOKYO CO LTD","CHEMFISH TOKYO CO LTD",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"CHEMICAL WEEKLY","CHEMICAL WEEKLY",2025,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"CHEMICALS EVALUATION AND RESEARCH INSTITUTE JAPAN","CHEMICALS EVALUATION AND RESEARCH INSTITUTE JAPAN",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"CHEMISCHE FABRIK BERG GMBH","CHEMISCHE FABRIK BERG GMBH",2025,"GERMANY","DE","de","https://flagcdn.com/w40/de.png"
"CHEMISCHE FABRIK BERG GMBH","CHEMISCHE FABRIK BERG GMBH",2026,"GERMANY","DE","de","https://flagcdn.com/w40/de.png"
"CHEMPRO PHARMA","CHEMPRO PHARMA",2025,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"CHEMSPHERE TAIWAN","CHEMSPHERE TAIWAN",2024,"TAIWAN","TW","tw","https://flagcdn.com/w40/tw.png"
"CHEMSPHERE TAIWAN","CHEMSPHERE TAIWAN",2025,"TAIWAN","TW","tw","https://flagcdn.com/w40/tw.png"
"CHEMTOUR BIOTECH (SUZHOU) CO LTD","CHEMTOUR BIOTECH (SUZHOU) CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"CHEMVON BIOTECHNOLOGY CO LTD","CHEMVON BIOTECHNOLOGY CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"CHEMVON BIOTECHNOLOGY CO LTD","CHEMVON BIOTECHNOLOGY CO LTD",2026,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"CHENGDU BRILLIANT PHARMACEUTICAL GROUP","CHENGDU BRILLIANT PHARMACEUTICAL GROUP",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"CHENGDU KELONG CHEMCIAL","CHENGDU KELONG CHEMCIAL",2025,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"CHENGDU SHENGNUO BIOPHARM COLTD","CHENGDU SHENGNUO BIOPHARM COLTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"CHENGDU SHENGNUO BIOPHARM COLTD","CHENGDU SHENGNUO BIOPHARM COLTD",2026,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"CHENGDU TACHEM CO LTD","CHENGDU TACHEM CO LTD",2026,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"CHENGDU ZYBIOCHEMICAL TECHNOLOGY CO LTD","CHENGDU ZYBIOCHEMICAL TECHNOLOGY CO LTD",2026,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"CHIERON ACTIVE INGREDIENTS PVT LTD","CHIERON ACTIVE INGREDIENTS PVT LTD",2026,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"CHINA SYNCHEM TECHNOLOGY CO LTD","CHINA SYNCHEM TECHNOLOGY CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"CHIRAL QUEST (SUZHOU) CO LTD","CHIRAL QUEST (SUZHOU) CO LTD",2025,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"CHIROGATE INTERNATIONAL INC","CHIROGATE INTERNATIONAL INC",2025,"TAIWAN","TW","tw","https://flagcdn.com/w40/tw.png"
"CHIROGATE INTERNATIONAL INC","CHIROGATE INTERNATIONAL INC",2026,"TAIWAN","TW","tw","https://flagcdn.com/w40/tw.png"
"CHONGQING CARELIFE PHARMACEUTICAL CO LTD","CHONGQING CARELIFE PHARMACEUTICAL CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"CHORI CO LTD","CHORI CO LTD",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"CHORI CO LTD","CHORI CO LTD",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"CHROMAJEAN CO LTD","CHROMAJEAN CO LTD",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"CHROMAJEAN CO LTD","CHROMAJEAN CO LTD",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"CHROMAJEAN CO LTD","CHROMAJEAN CO LTD",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"CHUKAN BUTSU LTD","CHUKAN BUTSU LTD",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"CHUKAN BUTSU LTD","CHUKAN BUTSU LTD",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"CHUKAN BUTSU LTD","CHUKAN BUTSU LTD",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"CITELINE","CITELINE",2025,"UNITED KINGDOM","GB","gb","https://flagcdn.com/w40/gb.png"
"CLARIVATE","CLARIVATE",2025,"UNITED KINGDOM","GB","gb","https://flagcdn.com/w40/gb.png"
"CM PLUS CORP","CM PLUS CORP",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"CM PLUS CORP","CM PLUS CORP",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"COHANCE LIFESCIENCES LTD","COHANCE LIFESCIENCES LTD",2026,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"CONCORD BIOTECH LTD","CONCORD BIOTECH LTD",2024,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"CONCORD BIOTECH LTD","CONCORD BIOTECH LTD",2025,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"CONTRACT PHARMACEUTICALS LTD","CONTRACT PHARMACEUTICALS LTD",2024,"CANADA","CA","ca","https://flagcdn.com/w40/ca.png"
